Platform,Campaign_Name,Date,Region,Device_Type,Audience_Segment,Campaign_Objective,Impressions,Reach,Frequency,Clicks,CTR(%),CPC($),CPM($),Spend($),Engagements,Engagement_Rate(%),Cost_per_Engagement($),Conversions,Conversion_Rate(%),Avg_Order_Value($),Revenue($),Profit($),Profit_Margin,ROAS,CAC($),ROI(%),Revenue_per_Dollar
Meta,Summer_Sale,2025-09-21,North America,Desktop,Returning Customers,Awareness,83717,58888,1.42,2018,2.41,1.12,27.0,2260.16,3391,4.05,0.67,289,14.32,32.0,9248.0,4069.12,0.44,4.09,7.82,309.17,4.09
Meta,Summer_Sale,2025-09-22,Europe,Tablet,New Customers,Traffic,172028,108486,1.59,7720,4.49,1.49,66.87,11502.8,4182,2.43,2.75,1039,13.46,49.09,51004.51,18871.67,0.37,4.43,11.07,343.41,4.43
Meta,Summer_Sale,2025-09-23,India,Desktop,High-Value Customers,Awareness,125030,92346,1.35,1683,1.35,0.64,8.61,1077.12,10059,8.05,0.11,949,56.39,46.6,44223.4,11498.08,0.26,41.06,1.14,4005.71,41.06
Meta,Summer_Sale,2025-09-24,India,Desktop,New Customers,Awareness,227509,172189,1.32,8355,3.67,0.98,35.99,8187.9,9531,4.19,0.86,542,6.49,28.14,15251.88,7473.42,0.49,1.86,15.11,86.27,1.86
Meta,Summer_Sale,2025-09-25,Asia-Pacific,Tablet,New Customers,Conversions,138172,106966,1.29,4692,3.4,1.49,50.6,6991.08,9216,6.67,0.76,1193,25.43,25.43,30337.99,12741.96,0.42,4.34,5.86,333.95,4.34
Meta,Summer_Sale,2025-09-26,Europe,Mobile,Returning Customers,Conversions,147907,132948,1.11,8891,6.01,1.38,82.95,12269.58,2675,1.81,4.59,768,8.64,31.04,23838.72,8343.55,0.35,1.94,15.98,94.29,1.94
Meta,Summer_Sale,2025-09-27,India,Tablet,Returning Customers,Conversions,231816,206744,1.12,5509,2.38,1.33,31.61,7326.97,8191,3.53,0.89,886,16.08,17.15,15194.9,7141.6,0.47,2.07,8.27,107.38,2.07
Meta,Summer_Sale,2025-09-28,North America,Tablet,Returning Customers,Traffic,132929,120235,1.11,4734,3.56,0.35,12.46,1656.9,8609,6.48,0.19,704,14.87,39.75,27984.0,13712.16,0.49,16.89,2.35,1588.94,16.89
Meta,Holiday_Promo,2025-06-01,Asia-Pacific,Mobile,High-Value Customers,Retention,274972,238179,1.15,2637,0.96,0.4,3.84,1054.8,9573,3.48,0.11,887,33.64,41.19,36535.53,10595.3,0.29,34.64,1.19,3363.74,34.64
Meta,Holiday_Promo,2025-06-02,Asia-Pacific,Mobile,Returning Customers,Retention,182240,155867,1.17,6937,3.81,0.6,22.84,4162.2,9276,5.09,0.45,258,3.72,26.81,6916.98,3666.0,0.53,1.66,16.13,66.19,1.66
Meta,Holiday_Promo,2025-06-03,Europe,Tablet,New Customers,Traffic,82723,63286,1.31,7397,8.94,1.34,119.82,9911.98,1508,1.82,6.57,994,13.44,30.77,30585.38,15904.4,0.52,3.09,9.97,208.57,3.09
Meta,Holiday_Promo,2025-06-04,Asia-Pacific,Mobile,High-Value Customers,Traffic,194639,191162,1.02,4271,2.19,1.28,28.09,5466.88,5813,2.99,0.94,367,8.59,29.33,10764.11,3552.16,0.33,1.97,14.9,96.9,1.97
Meta,Holiday_Promo,2025-06-05,North America,Mobile,Returning Customers,Traffic,194394,132933,1.46,8353,4.3,0.74,31.8,6181.22,9140,4.7,0.68,180,2.15,47.39,8530.2,3326.78,0.39,1.38,34.34,38.0,1.38
Meta,Holiday_Promo,2025-06-06,North America,Tablet,High-Value Customers,Awareness,138276,123188,1.12,7219,5.22,0.95,49.6,6858.05,2097,1.52,3.27,907,12.56,46.86,42502.02,18700.89,0.44,6.2,7.56,519.74,6.2
Meta,Holiday_Promo,2025-06-07,Europe,Desktop,High-Value Customers,Conversions,230595,165512,1.39,1537,0.67,1.42,9.46,2182.54,11653,5.05,0.19,943,61.35,31.24,29459.32,8837.8,0.3,13.5,2.31,1249.77,13.5
Meta,Holiday_Promo,2025-06-08,India,Desktop,Returning Customers,Awareness,106314,79149,1.34,8652,8.14,0.97,78.94,8392.44,2966,2.79,2.83,997,11.52,30.81,30717.57,12901.38,0.42,3.66,8.42,266.01,3.66
Meta,Holiday_Promo,2025-06-09,Europe,Mobile,New Customers,Awareness,286388,236439,1.21,5691,1.99,0.85,16.89,4837.35,4182,1.46,1.16,1113,19.56,30.22,33634.86,10426.81,0.31,6.95,4.35,595.32,6.95
Meta,Holiday_Promo,2025-06-10,Europe,Desktop,Returning Customers,Traffic,113444,98004,1.16,8718,7.68,0.57,43.8,4969.26,5543,4.89,0.9,618,7.09,37.53,23193.54,8117.74,0.35,4.67,8.04,366.74,4.67
Meta,Holiday_Promo,2025-06-11,Asia-Pacific,Tablet,High-Value Customers,Traffic,211591,136754,1.55,4640,2.19,1.36,29.82,6310.4,2519,1.19,2.51,1019,21.96,42.94,43755.86,21440.37,0.49,6.93,6.19,593.39,6.93
Meta,Holiday_Promo,2025-06-12,North America,Tablet,High-Value Customers,Traffic,97865,71294,1.37,4078,4.17,1.22,50.84,4975.16,6844,6.99,0.73,1008,24.72,33.64,33909.12,13563.65,0.4,6.82,4.94,581.57,6.82
Meta,Holiday_Promo,2025-06-13,Europe,Mobile,New Customers,Awareness,267421,231529,1.16,7780,2.91,1.23,35.78,9569.4,7094,2.65,1.35,659,8.47,18.06,11901.54,3689.48,0.31,1.24,14.52,24.37,1.24
Meta,Holiday_Promo,2025-06-14,Europe,Tablet,High-Value Customers,Retention,268053,173215,1.55,7917,2.95,0.86,25.4,6808.62,7241,2.7,0.94,227,2.87,33.89,7693.03,3846.51,0.5,1.13,29.99,12.99,1.13
Meta,Holiday_Promo,2025-06-15,India,Mobile,New Customers,Traffic,180004,177856,1.01,2879,1.6,1.32,21.11,3800.28,4577,2.54,0.83,716,24.87,17.31,12393.96,6073.04,0.49,3.26,5.31,226.13,3.26
Meta,Holiday_Promo,2025-06-16,Europe,Desktop,High-Value Customers,Awareness,146834,141872,1.03,6550,4.46,1.46,65.13,9563.0,4295,2.93,2.23,693,10.58,26.41,18302.13,8602.0,0.47,1.91,13.8,91.38,1.91
Meta,Holiday_Promo,2025-06-17,India,Desktop,High-Value Customers,Awareness,114411,110894,1.03,2870,2.51,0.34,8.53,975.8,9930,8.68,0.1,369,12.86,28.93,10675.17,2882.3,0.27,10.94,2.64,993.99,10.94
Meta,Holiday_Promo,2025-06-18,India,Tablet,High-Value Customers,Awareness,236849,147761,1.6,7483,3.16,0.57,18.01,4265.31,11568,4.88,0.37,316,4.22,40.36,12753.76,4208.74,0.33,2.99,13.5,199.01,2.99
Meta,Holiday_Promo,2025-06-19,India,Desktop,New Customers,Awareness,163691,117003,1.4,8448,5.16,1.21,62.45,10222.08,5406,3.3,1.89,1108,13.12,46.09,51067.72,24001.83,0.47,5.0,9.23,399.58,5.0
Meta,Holiday_Promo,2025-06-20,Europe,Desktop,New Customers,Conversions,89404,60425,1.48,4277,4.78,0.61,29.18,2608.97,4794,5.36,0.54,172,4.02,39.0,6708.0,1744.08,0.26,2.57,15.17,157.11,2.57
Meta,Holiday_Promo,2025-06-21,India,Desktop,Returning Customers,Traffic,123739,93978,1.32,1819,1.47,0.68,10.0,1236.92,2391,1.93,0.52,672,36.94,49.35,33163.2,10612.22,0.32,26.81,1.84,2581.11,26.81
Meta,Holiday_Promo,2025-06-22,India,Desktop,High-Value Customers,Traffic,217667,205676,1.06,8184,3.76,1.28,48.13,10475.52,5148,2.37,2.03,321,3.92,18.67,5993.07,2097.57,0.35,0.57,32.63,-42.79,0.57
Meta,Holiday_Promo,2025-06-23,Asia-Pacific,Tablet,Returning Customers,Awareness,295871,217839,1.36,1933,0.65,0.54,3.53,1043.82,8967,3.03,0.12,864,44.7,26.1,22550.4,11951.71,0.53,21.6,1.21,2060.37,21.6
Meta,Holiday_Promo,2025-06-24,North America,Mobile,New Customers,Conversions,129761,109163,1.19,7314,5.64,0.69,38.89,5046.66,9446,7.28,0.53,125,1.71,29.42,3677.5,1654.88,0.45,0.73,40.37,-27.13,0.73
Meta,Holiday_Promo,2025-06-25,North America,Desktop,Returning Customers,Retention,105650,74630,1.42,5147,4.87,1.06,51.64,5455.82,6907,6.54,0.79,723,14.05,25.71,18588.33,5948.27,0.32,3.41,7.55,240.71,3.41
Meta,Holiday_Promo,2025-06-26,North America,Desktop,New Customers,Conversions,294203,188352,1.56,5321,1.81,0.6,10.85,3192.6,2696,0.92,1.18,994,18.68,40.69,40445.86,13347.13,0.33,12.67,3.21,1166.86,12.67
Meta,Holiday_Promo,2025-06-27,Europe,Desktop,High-Value Customers,Retention,136192,105246,1.29,7724,5.67,1.27,72.03,9809.48,9504,6.98,1.03,270,3.5,29.37,7929.9,2616.87,0.33,0.81,36.33,-19.16,0.81
Meta,Holiday_Promo,2025-06-28,North America,Tablet,New Customers,Conversions,233713,232040,1.01,6939,2.97,1.13,33.55,7841.07,2630,1.13,2.98,1018,14.67,46.3,47133.4,17910.69,0.38,6.01,7.7,501.11,6.01
Meta,Holiday_Promo,2025-06-29,Asia-Pacific,Mobile,Returning Customers,Conversions,118134,116503,1.01,5125,4.34,0.26,11.28,1332.5,6943,5.88,0.19,623,12.16,28.48,17743.04,9226.38,0.52,13.32,2.14,1231.56,13.32
Meta,Holiday_Promo,2025-06-30,Asia-Pacific,Desktop,Returning Customers,Awareness,249966,181368,1.38,2316,0.93,0.98,9.08,2269.68,10312,4.13,0.22,1126,48.62,25.71,28949.46,10711.3,0.37,12.75,2.02,1175.49,12.75
Meta,Holiday_Promo,2025-07-01,Europe,Desktop,High-Value Customers,Conversions,265622,243620,1.09,8656,3.26,1.38,44.97,11945.28,11190,4.21,1.07,327,3.78,22.3,7292.1,1968.87,0.27,0.61,36.53,-38.95,0.61
Meta,Holiday_Promo,2025-07-02,Asia-Pacific,Mobile,High-Value Customers,Awareness,219501,210798,1.04,3440,1.57,0.25,3.92,860.0,8530,3.89,0.1,346,10.06,27.03,9352.38,4395.62,0.47,10.87,2.49,987.49,10.87
Meta,Holiday_Promo,2025-07-03,North America,Tablet,Returning Customers,Conversions,135087,102861,1.31,1550,1.15,0.56,6.43,868.0,10835,8.02,0.08,1034,66.71,17.92,18529.28,9635.23,0.52,21.35,0.84,2034.71,21.35
Meta,Holiday_Promo,2025-07-04,Asia-Pacific,Mobile,Returning Customers,Conversions,213731,162422,1.32,7618,3.56,0.63,22.46,4799.34,1692,0.79,2.84,548,7.19,30.88,16922.24,5584.34,0.33,3.53,8.76,252.6,3.53
Meta,Holiday_Promo,2025-07-05,Asia-Pacific,Tablet,High-Value Customers,Awareness,106983,81569,1.31,1972,1.84,0.8,14.75,1577.6,3907,3.65,0.4,876,44.42,43.9,38456.4,21151.02,0.55,24.38,1.8,2337.65,24.38
Meta,Holiday_Promo,2025-07-06,Europe,Mobile,Returning Customers,Traffic,88713,53802,1.65,2660,3.0,0.59,17.69,1569.4,1357,1.53,1.16,1043,39.21,43.86,45745.98,21043.15,0.46,29.15,1.5,2814.87,29.15
Meta,Holiday_Promo,2025-07-07,India,Tablet,New Customers,Conversions,240755,162088,1.49,6263,2.6,0.99,25.75,6200.37,8970,3.73,0.69,1064,16.99,49.77,52955.28,21711.66,0.41,8.54,5.83,754.07,8.54
Meta,Holiday_Promo,2025-07-08,North America,Tablet,High-Value Customers,Conversions,183825,141866,1.3,5595,3.04,0.79,24.04,4420.05,9932,5.4,0.45,1032,18.45,45.37,46821.84,22474.48,0.48,10.59,4.28,959.31,10.59
Meta,Holiday_Promo,2025-07-09,Asia-Pacific,Mobile,Returning Customers,Traffic,220899,206397,1.07,4365,1.98,0.56,11.07,2444.4,7534,3.41,0.32,575,13.17,40.63,23362.25,8644.03,0.37,9.56,4.25,855.75,9.56
Meta,Holiday_Promo,2025-07-10,Asia-Pacific,Mobile,High-Value Customers,Awareness,240783,158628,1.52,3194,1.33,0.6,7.96,1916.4,7473,3.1,0.26,472,14.78,33.07,15609.04,7960.61,0.51,8.14,4.06,714.5,8.14
Meta,Holiday_Promo,2025-07-11,North America,Mobile,Returning Customers,Retention,226938,168373,1.35,7813,3.44,0.34,11.71,2656.42,4825,2.13,0.55,415,5.31,38.04,15786.6,6156.77,0.39,5.94,6.4,494.28,5.94
Meta,Holiday_Promo,2025-07-12,Europe,Tablet,High-Value Customers,Retention,130850,120914,1.08,8827,6.75,1.33,89.72,11739.91,8782,6.71,1.34,349,3.95,47.74,16661.26,4498.54,0.27,1.42,33.64,41.92,1.42
Meta,Holiday_Promo,2025-07-13,India,Desktop,Returning Customers,Awareness,126709,124775,1.02,6044,4.77,0.31,14.79,1873.64,2130,1.68,0.88,621,10.27,32.4,20120.4,5633.71,0.28,10.74,3.02,973.87,10.74
Meta,Holiday_Promo,2025-07-14,North America,Tablet,New Customers,Conversions,175023,167421,1.05,5073,2.9,0.55,15.94,2790.15,10382,5.93,0.27,1160,22.87,49.71,57663.6,15569.17,0.27,20.67,2.41,1966.68,20.67
Meta,Holiday_Promo,2025-07-15,Asia-Pacific,Desktop,New Customers,Awareness,126971,100666,1.26,5505,4.34,1.04,45.09,5725.2,2513,1.98,2.28,348,6.32,20.61,7172.28,3442.69,0.48,1.25,16.45,25.28,1.25
Meta,Holiday_Promo,2025-07-16,North America,Mobile,Returning Customers,Conversions,235755,232405,1.01,3212,1.36,1.26,17.17,4047.12,2189,0.93,1.85,859,26.74,18.44,15839.96,7444.78,0.47,3.91,4.71,291.39,3.91
Meta,Holiday_Promo,2025-07-17,Asia-Pacific,Desktop,High-Value Customers,Awareness,224839,182890,1.23,3105,1.38,0.42,5.8,1304.1,10727,4.77,0.12,1150,37.04,46.58,53567.0,26783.5,0.5,41.08,1.13,4007.58,41.08
Meta,Holiday_Promo,2025-07-18,Europe,Tablet,New Customers,Conversions,81213,69980,1.16,5423,6.68,1.35,90.15,7321.05,3073,3.78,2.38,1017,18.75,15.81,16078.77,7557.02,0.47,2.2,7.2,119.62,2.2
Meta,Holiday_Promo,2025-07-19,North America,Mobile,New Customers,Retention,87959,74365,1.18,3750,4.26,0.5,21.32,1875.0,7213,8.2,0.26,100,2.67,25.45,2545.0,814.4,0.32,1.36,18.75,35.73,1.36
Meta,Holiday_Promo,2025-07-20,Europe,Mobile,High-Value Customers,Awareness,253240,225047,1.13,8973,3.54,1.06,37.56,9511.38,10949,4.32,0.87,124,1.38,37.74,4679.76,1544.32,0.33,0.49,76.7,-50.8,0.49
Meta,Holiday_Promo,2025-07-21,North America,Mobile,New Customers,Retention,235140,215580,1.09,3723,1.58,1.07,16.94,3983.61,3147,1.34,1.27,314,8.43,49.52,15549.28,6064.22,0.39,3.9,12.69,290.33,3.9
Meta,Holiday_Promo,2025-07-22,India,Tablet,New Customers,Conversions,171845,155617,1.1,4526,2.63,0.44,11.59,1991.44,6648,3.87,0.3,1097,24.24,25.81,28313.57,13024.24,0.46,14.22,1.82,1321.76,14.22
Meta,Holiday_Promo,2025-07-23,India,Desktop,High-Value Customers,Conversions,188682,178070,1.06,5199,2.76,0.82,22.59,4263.18,11504,6.1,0.37,483,9.29,26.67,12881.61,6569.62,0.51,3.02,8.83,202.16,3.02
Meta,Holiday_Promo,2025-07-24,North America,Mobile,Returning Customers,Awareness,150374,132195,1.14,8514,5.66,1.33,75.3,11323.62,3064,2.04,3.7,707,8.3,24.29,17173.03,4293.26,0.25,1.52,16.02,51.66,1.52
Meta,Holiday_Promo,2025-07-25,Europe,Desktop,New Customers,Conversions,241719,186736,1.29,7125,2.95,0.73,21.52,5201.25,8347,3.45,0.62,599,8.41,32.1,19227.9,9806.23,0.51,3.7,8.68,269.68,3.7
Meta,Holiday_Promo,2025-07-26,North America,Desktop,Returning Customers,Retention,132307,114019,1.16,4063,3.07,0.65,19.96,2640.95,8577,6.48,0.31,1019,25.08,45.93,46802.67,13104.75,0.28,17.72,2.59,1672.19,17.72
Meta,Holiday_Promo,2025-07-27,North America,Tablet,Returning Customers,Conversions,289822,224804,1.29,7882,2.72,0.74,20.13,5832.68,2961,1.02,1.97,702,8.91,39.01,27385.02,10954.01,0.4,4.7,8.31,369.51,4.7
Meta,Holiday_Promo,2025-07-28,India,Mobile,Returning Customers,Awareness,198555,127879,1.55,4469,2.25,0.54,12.15,2413.26,2477,1.25,0.97,1191,26.65,42.57,50700.87,19773.34,0.39,21.01,2.03,2000.93,21.01
Meta,Holiday_Promo,2025-07-29,Asia-Pacific,Mobile,High-Value Customers,Traffic,148215,107633,1.38,8821,5.95,0.51,30.35,4498.71,7263,4.9,0.62,1163,13.18,35.78,41612.14,15812.61,0.38,9.25,3.87,824.98,9.25
Meta,Holiday_Promo,2025-07-30,Europe,Mobile,Returning Customers,Conversions,181175,151350,1.2,6465,3.57,0.41,14.63,2650.65,5309,2.93,0.5,299,4.62,48.77,14582.23,6270.36,0.43,5.5,8.87,450.14,5.5
Meta,Holiday_Promo,2025-07-31,North America,Mobile,High-Value Customers,Traffic,249423,183173,1.36,4828,1.94,0.34,6.58,1641.52,1151,0.46,1.43,459,9.51,20.24,9290.16,3901.87,0.42,5.66,3.58,465.95,5.66
Meta,Holiday_Promo,2025-08-01,India,Tablet,New Customers,Awareness,145561,112296,1.3,1827,1.26,1.35,16.94,2466.45,4467,3.07,0.55,821,44.94,27.18,22314.78,10264.8,0.46,9.05,3.0,804.73,9.05
Meta,Holiday_Promo,2025-08-02,North America,Tablet,New Customers,Awareness,244638,179615,1.36,5672,2.32,1.48,34.31,8394.56,1234,0.5,6.8,290,5.11,20.5,5945.0,2615.8,0.44,0.71,28.95,-29.18,0.71
Meta,Holiday_Promo,2025-08-03,India,Tablet,Returning Customers,Traffic,298894,193426,1.55,5489,1.84,0.86,15.79,4720.54,6632,2.22,0.71,349,6.36,47.98,16745.02,7367.81,0.44,3.55,13.53,254.73,3.55
Meta,Holiday_Promo,2025-08-04,Asia-Pacific,Desktop,High-Value Customers,Awareness,246376,173726,1.42,5961,2.42,1.14,27.58,6795.54,9646,3.92,0.7,265,4.45,48.69,12902.85,5161.14,0.4,1.9,25.64,89.87,1.9
Meta,Holiday_Promo,2025-08-05,India,Tablet,Returning Customers,Traffic,172225,114077,1.51,4471,2.6,1.08,28.04,4828.68,7053,4.1,0.68,1138,25.45,49.61,56456.18,26534.4,0.47,11.69,4.24,1069.18,11.69
Meta,Holiday_Promo,2025-08-06,India,Desktop,Returning Customers,Traffic,265376,261368,1.02,3754,1.41,0.97,13.72,3641.38,6639,2.5,0.55,991,26.4,30.84,30562.44,13141.85,0.43,8.39,3.67,739.31,8.39
Meta,Holiday_Promo,2025-08-07,Asia-Pacific,Desktop,Returning Customers,Traffic,192948,177900,1.08,3705,1.92,1.05,20.16,3890.25,10207,5.29,0.38,1195,32.25,23.05,27544.75,14323.27,0.52,7.08,3.26,608.05,7.08
Meta,Holiday_Promo,2025-08-08,India,Desktop,Returning Customers,Retention,256240,243906,1.05,8429,3.29,0.28,9.21,2360.12,10592,4.13,0.22,1198,14.21,29.37,35185.26,10907.43,0.31,14.91,1.97,1390.83,14.91
Meta,Holiday_Promo,2025-08-09,North America,Tablet,High-Value Customers,Awareness,141059,100009,1.41,2774,1.97,1.43,28.12,3966.82,6759,4.79,0.59,1011,36.45,37.5,37912.5,15544.12,0.41,9.56,3.92,855.74,9.56
Meta,Holiday_Promo,2025-08-10,Europe,Desktop,High-Value Customers,Retention,99465,82096,1.21,5859,5.89,1.29,75.99,7558.11,7734,7.78,0.98,775,13.23,42.18,32689.5,11768.22,0.36,4.33,9.75,332.51,4.33
Meta,Holiday_Promo,2025-08-11,Asia-Pacific,Desktop,Returning Customers,Conversions,114129,94211,1.21,4291,3.76,1.15,43.24,4934.65,5062,4.44,0.97,343,7.99,46.61,15987.23,6394.89,0.4,3.24,14.39,223.98,3.24
Meta,Holiday_Promo,2025-08-12,Europe,Desktop,Returning Customers,Retention,249955,154693,1.62,6655,2.66,1.49,39.67,9915.95,9831,3.93,1.01,568,8.53,49.66,28206.88,11846.89,0.42,2.84,17.46,184.46,2.84
Meta,Holiday_Promo,2025-08-13,Europe,Mobile,High-Value Customers,Conversions,214543,135857,1.58,1807,0.84,1.17,9.85,2114.19,1895,0.88,1.12,380,21.03,49.45,18791.0,5449.39,0.29,8.89,5.56,788.8,8.89
Meta,Holiday_Promo,2025-08-14,North America,Desktop,High-Value Customers,Awareness,270749,256485,1.06,3376,1.25,1.27,15.84,4287.52,6618,2.44,0.65,1189,35.22,27.84,33101.76,15226.81,0.46,7.72,3.61,672.05,7.72
Meta,Holiday_Promo,2025-08-15,Asia-Pacific,Mobile,New Customers,Retention,175027,161246,1.09,8646,4.94,1.45,71.63,12536.7,9404,5.37,1.33,1140,13.19,45.52,51892.8,26465.33,0.51,4.14,11.0,313.93,4.14
Meta,Holiday_Promo,2025-08-16,Europe,Desktop,High-Value Customers,Conversions,112037,83801,1.34,6210,5.54,0.65,36.03,4036.5,6314,5.64,0.64,681,10.97,41.03,27941.43,7264.77,0.26,6.92,5.93,592.22,6.92
Meta,Holiday_Promo,2025-08-17,North America,Mobile,New Customers,Traffic,266137,201719,1.32,3694,1.39,0.89,12.35,3287.66,6836,2.57,0.48,434,11.75,37.32,16196.88,5506.94,0.34,4.93,7.58,392.66,4.93
Meta,Holiday_Promo,2025-08-18,North America,Desktop,Returning Customers,Retention,163534,117962,1.39,7921,4.84,0.74,35.84,5861.54,2040,1.25,2.87,802,10.12,42.21,33852.42,14895.06,0.44,5.78,7.31,477.53,5.78
Meta,Holiday_Promo,2025-08-19,Europe,Mobile,High-Value Customers,Conversions,245006,155681,1.57,1979,0.81,0.5,4.04,989.5,1564,0.64,0.63,1135,57.35,31.54,35797.9,17540.97,0.49,36.18,0.87,3517.78,36.18
Meta,Holiday_Promo,2025-08-20,North America,Mobile,High-Value Customers,Traffic,143202,126876,1.13,6815,4.76,0.74,35.22,5043.1,9841,6.87,0.51,473,6.94,38.1,18021.3,7568.95,0.42,3.57,10.66,257.35,3.57
Meta,Holiday_Promo,2025-08-21,North America,Tablet,High-Value Customers,Conversions,102379,85620,1.2,2864,2.8,0.37,10.35,1059.68,7988,7.8,0.13,234,8.17,35.8,8377.2,3183.34,0.38,7.91,4.53,690.54,7.91
Meta,Holiday_Promo,2025-08-22,Europe,Mobile,High-Value Customers,Conversions,274834,250921,1.1,6762,2.46,1.49,36.66,10075.38,6879,2.5,1.46,904,13.37,39.03,35283.12,15877.4,0.45,3.5,11.15,250.19,3.5
Meta,Holiday_Promo,2025-08-23,India,Tablet,New Customers,Retention,299654,239411,1.25,7925,2.64,0.41,10.84,3249.25,4665,1.56,0.7,772,9.74,29.4,22696.8,8170.85,0.36,6.99,4.21,598.52,6.99
Meta,Holiday_Promo,2025-08-24,Europe,Mobile,Returning Customers,Retention,251800,193164,1.3,6508,2.58,1.4,36.18,9111.2,8860,3.52,1.03,1105,16.98,34.88,38542.4,11177.3,0.29,4.23,8.25,323.02,4.23
Meta,Holiday_Promo,2025-08-25,India,Tablet,Returning Customers,Conversions,209373,194476,1.08,5115,2.44,0.83,20.28,4245.45,9717,4.64,0.44,167,3.26,42.31,7065.77,2967.62,0.42,1.66,25.42,66.43,1.66
Meta,Holiday_Promo,2025-08-26,India,Desktop,Returning Customers,Conversions,128101,126277,1.01,8973,7.0,0.96,67.24,8614.08,6300,4.92,1.37,533,5.94,40.69,21687.77,5855.7,0.27,2.52,16.16,151.77,2.52
Meta,Holiday_Promo,2025-08-27,India,Mobile,New Customers,Traffic,205143,143589,1.43,2655,1.29,0.96,12.42,2548.8,7412,3.61,0.34,614,23.13,19.9,12218.6,4643.07,0.38,4.79,4.15,379.39,4.79
Meta,Holiday_Promo,2025-08-28,Europe,Mobile,New Customers,Conversions,253868,164285,1.55,2363,0.93,0.57,5.31,1346.91,1141,0.45,1.18,539,22.81,44.75,24120.25,11095.32,0.46,17.91,2.5,1690.78,17.91
Meta,Holiday_Promo,2025-08-29,Asia-Pacific,Mobile,New Customers,Awareness,149153,135293,1.1,2976,2.0,1.34,26.74,3987.84,8676,5.82,0.46,896,30.11,39.39,35293.44,8823.36,0.25,8.85,4.45,785.03,8.85
Meta,Holiday_Promo,2025-08-30,India,Tablet,Returning Customers,Traffic,260767,190266,1.37,5877,2.25,0.26,5.86,1528.02,1019,0.39,1.5,423,7.2,45.18,19111.14,6880.01,0.36,12.51,3.61,1150.71,12.51
Meta,Holiday_Promo,2025-08-31,Asia-Pacific,Mobile,New Customers,Traffic,167105,146691,1.14,6006,3.59,0.52,18.69,3123.12,9256,5.54,0.34,800,13.32,27.09,21672.0,9535.68,0.44,6.94,3.9,593.92,6.94
Meta,Holiday_Promo,2025-09-01,Europe,Desktop,High-Value Customers,Conversions,165783,118829,1.4,4514,2.72,0.98,26.68,4423.72,8760,5.28,0.5,839,18.59,39.16,32855.24,13799.2,0.42,7.43,5.27,642.71,7.43
Meta,Holiday_Promo,2025-09-02,Europe,Desktop,High-Value Customers,Awareness,150671,135323,1.11,2933,1.95,0.93,18.1,2727.69,4534,3.01,0.6,222,7.57,29.41,6529.02,3395.09,0.52,2.39,12.29,139.36,2.39
Meta,Holiday_Promo,2025-09-03,India,Desktop,Returning Customers,Traffic,257219,219627,1.17,1645,0.64,0.29,1.85,477.05,3029,1.18,0.16,235,14.29,17.08,4013.8,2087.18,0.52,8.41,2.03,741.38,8.41
Meta,Holiday_Promo,2025-09-04,Asia-Pacific,Mobile,Returning Customers,Conversions,223267,172228,1.3,5704,2.55,0.41,10.47,2338.64,3426,1.53,0.68,745,13.06,18.66,13901.7,7506.92,0.54,5.94,3.14,494.44,5.94
Meta,Holiday_Promo,2025-09-05,India,Desktop,New Customers,Conversions,181751,157013,1.16,2867,1.58,0.28,4.42,802.76,6457,3.55,0.12,866,30.21,24.76,21442.16,7719.18,0.36,26.71,0.93,2571.05,26.71
Meta,Holiday_Promo,2025-09-06,India,Desktop,High-Value Customers,Retention,209907,205484,1.02,6748,3.21,0.62,19.93,4183.76,6631,3.16,0.63,900,13.34,45.73,41157.0,14404.95,0.35,9.84,4.65,883.73,9.84
Meta,Holiday_Promo,2025-09-07,India,Mobile,High-Value Customers,Awareness,148591,126957,1.17,3817,2.57,1.32,33.91,5038.44,7974,5.37,0.63,157,4.11,34.28,5381.96,1399.31,0.26,1.07,32.09,6.82,1.07
Meta,Holiday_Promo,2025-09-08,Europe,Desktop,Returning Customers,Conversions,194142,134439,1.44,6466,3.33,1.35,44.96,8729.1,6142,3.16,1.42,176,2.72,27.96,4920.96,2214.43,0.45,0.56,49.6,-43.63,0.56
Meta,Holiday_Promo,2025-09-09,India,Desktop,New Customers,Awareness,254349,209283,1.22,4345,1.71,0.58,9.91,2520.1,1799,0.71,1.4,353,8.12,42.43,14977.79,6440.45,0.43,5.94,7.14,494.33,5.94
Meta,Holiday_Promo,2025-09-10,India,Desktop,High-Value Customers,Conversions,297708,244600,1.22,4498,1.51,0.47,7.1,2114.06,10967,3.68,0.19,295,6.56,25.35,7478.25,2093.91,0.28,3.54,7.17,253.74,3.54
Meta,Holiday_Promo,2025-09-11,Asia-Pacific,Mobile,Returning Customers,Retention,201546,141765,1.42,3298,1.64,0.34,5.56,1121.32,2699,1.34,0.42,898,27.23,44.16,39655.68,21017.51,0.53,35.37,1.25,3436.52,35.37
Meta,Holiday_Promo,2025-09-12,Europe,Mobile,New Customers,Traffic,87554,69425,1.26,3692,4.22,0.5,21.08,1846.0,2043,2.33,0.9,185,5.01,17.51,3239.35,1490.1,0.46,1.75,9.98,75.48,1.75
